Date,Temperature (¡æ),Humidity (%),Rainfall (mm),Wind Speed (km/h),Soil Type,Soil Moisture (%)
2023/4/5,26.24,75.37,8.56,10.02,Clay,43.74
2023/4/6,29.58,72.32,12.6,19.59,Sandy,38.8
2023/4/7,23.32,55.74,11.61,3.3,Sandy,42.35
2023/4/8,16.27,81.87,9.22,14.67,Sandy,35.4
2023/4/9,33.38,48.53,1.17,19.68,Sandy,39.32
2023/4/10,30.51,32.76,17.05,15.58,Sandy,42.41
2023/4/11,23.97,55.58,14.24,12.43,Clay,31.58
2023/4/12,33.5,56.66,15.96,5.44,Sandy,34.32
2023/4/13,22.22,74.06,17.19,18.41,Sandy,44.54
2023/4/14,26.81,38.43,0.97,17,Loam,41.27
2023/4/15,30.08,35.42,12.48,6.57,Sandy,31.89
2023/4/16,34.09,37.28,14.28,12.01,Clay,25.58
2023/4/17,22.01,62.58,7.04,13.84,Loam,40.72
2023/4/18,25.32,71.17,4.74,5.87,Loam,39.02
2023/4/19,26.58,84.11,19.43,4.33,Sandy,37.27
2023/4/20,16.94,89.17,7.95,18.25,Clay,40.48
2023/4/21,34.76,66.84,6.99,8.89,Sandy,25.75
2023/4/22,26.22,36.39,6.74,4.6,Loam,31.73
2023/4/23,24.19,32.32,3.75,5.67,Loam,38.66
2023/4/24,30.91,31,8.65,13.24,Sandy,25.85
2023/4/25,17.41,84.87,1.77,9.22,Clay,30.65
2023/4/26,28.65,56.48,8.97,11.85,Loam,44.51
2023/4/27,30.16,56.67,5.17,18.94,Sandy,40.49
2023/4/28,22.84,51.57,7.8,7.78,Clay,35.27
2023/4/29,22.65,49.66,6.97,15.32,Loam,37.62
2023/4/30,32.01,80.39,3,5.96,Clay,32.5
2023/5/1,15.92,82.48,13.67,19.87,Sandy,37.26
2023/5/2,16.31,65.04,19.14,3.85,Loam,30.06
2023/5/3,28.43,64.23,9.95,18.9,Clay,29.27
2023/5/4,21.43,45.01,7.37,7.66,Clay,37.62
2023/5/5,26.71,65.66,13.57,15.7,Sandy,42.65
2023/5/6,15.41,84.46,13.2,13.36,Sandy,34.74
2023/5/7,18.42,62.68,16.88,3.1,Loam,30.45
2023/5/8,15.47,31.7,3.84,13.52,Sandy,34.47
2023/5/9,30.38,58.33,17.14,7.78,Clay,36.01
2023/5/10,29.4,36.7,10.56,7.15,Clay,44.84
2023/5/11,17.97,52.68,7.8,5.61,Clay,37.54
2023/5/12,32.2,56.52,18.33,9.72,Clay,40.49
2023/5/13,19.96,45.76,19.54,9.65,Sandy,29.52
2023/5/14,28.84,66.45,19.51,13.57,Clay,44.31
2023/5/15,25.92,63.89,6.55,14.82,Sandy,30.06
2023/5/16,20.75,36,8.81,14.7,Sandy,33.73
2023/5/17,29.39,38.68,13.27,9.05,Clay,32.53
2023/5/18,27.68,74.44,7.51,17.33,Clay,39.05
2023/5/19,23.97,73.84,0.93,8.3,Clay,39.63
2023/5/20,25.5,53.13,0.81,14.46,Loam,30.08
2023/5/21,22.16,36.02,3.77,12.03,Loam,26.04
2023/5/22,20.1,70.3,5.89,19.36,Loam,31.97
2023/5/23,29.93,31.77,0.64,9.75,Loam,34.35
2023/5/24,24.36,73.94,17.09,15.27,Loam,41.54
2023/5/25,34.89,74.21,9.51,6.17,Loam,38.43
2023/5/26,30.1,84.36,14.17,10.22,Clay,30.68
2023/5/27,26.61,73.93,13.78,9.63,Loam,37.28
2023/5/28,25.3,64.98,10.64,4.84,Clay,42.2
2023/5/29,18.52,78.75,16.84,11.17,Sandy,29.8
2023/5/30,29.97,50.46,11.08,11.51,Sandy,32.21
2023/5/31,17.57,49.4,1.02,6.2,Clay,44.21
2023/6/1,31.54,52.46,8.9,3.68,Clay,32.67
2023/6/2,34.56,82.27,9.37,4.77,Sandy,39.64
2023/6/3,33.85,43.04,2.98,17.72,Clay,33.9
2023/6/4,24.28,63.52,14.23,16.91,Clay,29.08
2023/6/5,33.93,60.98,2.11,10.25,Loam,30.57
2023/6/6,17.15,72.6,8.8,8.36,Loam,36.52
2023/6/7,33.01,88.25,14.14,16.26,Sandy,35.78
2023/6/8,27.4,89.14,10.28,3.45,Sandy,33.93
2023/6/9,20.96,75.11,7.26,14.06,Clay,35.47
2023/6/10,17.31,69.36,13.56,11.51,Loam,33.98
2023/6/11,19.18,37.12,1.13,6.24,Clay,43.64
2023/6/12,22.41,55.02,8.09,16.92,Clay,26.32
2023/6/13,31.92,35.01,13.11,12.65,Loam,29.01
2023/6/14,17.64,85.57,12.52,11.15,Loam,38.84
2023/6/15,15.15,82.24,7.62,5.14,Sandy,39.23
2023/6/16,24.51,83.77,12.53,11.61,Clay,40.34
2023/6/17,25.55,39.78,8.89,4.36,Loam,44.2
2023/6/18,27.32,36.44,12.65,5.81,Loam,33.33
2023/6/19,15.35,39.4,13.42,4.77,Clay,34.11
2023/6/20,26.12,47.95,4.2,14.31,Clay,43.3
2023/6/21,32.19,31.77,14.52,5.66,Sandy,39.81
2023/6/22,15.09,35.1,0.36,18.49,Sandy,28.31
2023/6/23,21.08,48.63,18.87,13.76,Clay,39.62
2023/6/24,27.09,36.3,3.62,11.6,Loam,39.81
2023/6/25,32.74,88.21,16.4,9.46,Sandy,30.77
2023/6/26,24.04,30.47,18.8,4.65,Clay,32.06
2023/6/27,16.8,36.44,16.21,3.05,Clay,32.65
2023/6/28,32.11,89.56,4.27,13,Clay,41.98
2023/6/29,26.83,64.61,5.38,19.48,Clay,39.39
2023/6/30,25.01,88.12,4.21,3.77,Clay,29.45
2023/7/1,16.99,69.1,12.42,19.91,Loam,28.81
2023/7/2,30.73,66.34,11.29,6.93,Sandy,30.57
2023/7/3,15.13,39.26,10.74,18.5,Loam,31.06
2023/7/4,32.54,47.49,6.5,14.99,Loam,31.02
2023/7/5,24.42,65.14,1.84,4.88,Clay,31.12
2023/7/6,27.56,83.73,8.14,8.68,Sandy,36.24
2023/7/7,25.46,62.35,17.55,18.23,Loam,30.15
2023/7/8,22.87,41.84,9.77,18.66,Loam,29.46
2023/7/9,19.86,52.94,14.57,8.85,Clay,41.97
2023/7/10,32.44,39.5,6.44,3.08,Clay,30.38
2023/7/11,27.18,84.66,6.55,15.58,Sandy,39.66
2023/7/12,29.44,45.36,4.63,13.37,Sandy,39.06
2023/7/13,16.35,73.06,17.02,12.95,Loam,39.37
2023/7/14,20.15,84.75,12.84,19.61,Sandy,43.91
2023/7/15,21.87,52.61,2.9,13.1,Clay,41.74
2023/7/16,31.37,62.63,3.38,9.59,Clay,44.38
2023/7/17,20.94,60.45,2.39,7.49,Sandy,33.04
2023/7/18,26.95,63.19,19.8,11.53,Clay,34.54
2023/7/19,33.91,60.87,6.2,11.94,Clay,37.9
2023/7/20,31.46,89.9,12.74,7.79,Sandy,30.17
2023/7/21,30.9,67.03,16.25,4.55,Loam,31.61
2023/7/22,31.32,57.17,5.27,11.21,Loam,41.27
2023/7/23,19.17,65.63,19.39,10.08,Loam,38.15
2023/7/24,33.18,53.74,7.47,11.81,Clay,25.62
2023/7/25,33.73,30.74,11.36,19.47,Loam,33
2023/7/26,32.98,65.14,14.06,6.26,Loam,32.7
2023/7/27,15.75,57.42,6.19,17.49,Sandy,26.97
2023/7/28,32.09,31.01,17.33,7.86,Clay,26.48
2023/7/29,28.33,69.53,12.19,5.31,Clay,42.33
2023/7/30,23.11,81.29,10.18,16.09,Loam,29.04
2023/7/31,30.58,47.3,19.71,13.81,Loam,33.92
2023/8/1,22.7,56.13,11.08,6.41,Loam,38.4
2023/8/2,19.29,66.98,0.61,18.01,Loam,35.13
2023/8/3,28.15,31.53,3.07,11.87,Clay,37.61
2023/8/4,22.9,43.63,18.27,18.74,Sandy,36.37
2023/8/5,16.78,57.17,5.22,5.48,Sandy,26.81
2023/8/6,21.72,47.83,1.29,15.3,Loam,40.69
2023/8/7,34.26,46.93,11.99,4.58,Clay,31.67
2023/8/8,27.97,31.72,3.79,11.26,Loam,25
2023/8/9,25.17,45.84,7.04,18.99,Clay,34.58
2023/8/10,16.79,74.66,6.08,12.8,Loam,33.69
2023/8/11,22.19,56.26,10.56,10.65,Loam,30.07
2023/8/12,15.51,69.33,13.56,13.12,Clay,29.46
2023/8/13,16.85,81.11,4.45,4.31,Clay,27.06
2023/8/14,22.94,82.87,6.65,12.85,Loam,35.69
2023/8/15,18.99,67.81,16.79,11.38,Sandy,29.83
2023/8/16,34.47,71.07,19.87,6.42,Sandy,25.37
2023/8/17,23.66,63.89,13.8,12.27,Clay,38.85
2023/8/18,16.89,48.88,17.39,17.68,Sandy,38.68
2023/8/19,25.91,52.56,10.69,4.62,Clay,41.02
2023/8/20,15.33,54.79,5.06,9.41,Sandy,28.66
2023/8/21,32.19,42.59,9.91,16.35,Clay,34
2023/8/22,24.77,68.69,16.64,19.01,Sandy,40.77
2023/8/23,16.84,87.81,13.94,7.66,Clay,31.97
2023/8/24,15.26,64.19,14.98,14.35,Loam,27.91
2023/8/25,26.25,65.07,8.84,6.65,Loam,42.49
2023/8/26,23.53,45.55,19.64,16.94,Clay,27.32
2023/8/27,27.96,61.95,9.15,19.01,Clay,30.36
2023/8/28,30.82,63.85,18.96,10.33,Clay,33.35
2023/8/29,15.45,56.95,8.13,13.9,Clay,44.57
2023/8/30,21.5,44.8,19.09,12.06,Sandy,36.14
2023/8/31,23.13,62.01,15.37,3.73,Sandy,38.41
2023/9/1,22.53,34.6,10.95,11.18,Sandy,33
2023/9/2,26.41,59.22,5.84,14.13,Sandy,34.24
2023/9/3,31.24,57.36,7.85,6.93,Loam,26.38
2023/9/4,17.83,84.56,8.41,19.25,Sandy,26.16
2023/9/5,32.56,71.53,2.78,10.73,Loam,36.3
2023/9/6,33.61,42.1,0.44,3.81,Loam,37.64
2023/9/7,19.18,64.34,7.71,14.38,Sandy,29.14
2023/9/8,19.35,36.5,13.99,8.66,Clay,40.4
2023/9/9,23.17,38.96,16.96,4.05,Clay,27.74
2023/9/10,27.1,41.52,4.63,11.75,Sandy,40.75
2023/9/11,21.98,70.03,4.37,9.79,Clay,44.34
2023/9/12,20.56,79.88,7.26,15.35,Sandy,26.2
2023/9/13,28.97,57.08,11.03,19.09,Sandy,42.03
2023/9/14,31.73,84.86,11.77,4.73,Loam,39.99
2023/9/15,30.44,42.78,1.56,16.62,Loam,36
2023/9/16,19.06,34.22,14.85,19.59,Loam,37.55
2023/9/17,27.03,64.45,18.13,12.82,Sandy,31.76
2023/9/18,19.69,76.55,13.75,4.8,Loam,42.44
2023/9/19,15.38,89.54,13.21,4.22,Sandy,41.42
2023/9/20,27.95,85.86,12.37,14.92,Clay,41.86
2023/9/21,34.13,54.87,1.03,17.34,Loam,41.5
2023/9/22,24.16,61.65,4.66,9.8,Clay,25.26
2023/9/23,19.6,84.7,16.97,12.28,Clay,28.08
2023/9/24,30.65,34.49,7.25,17.23,Loam,25.69
2023/9/25,20.16,54.67,17.57,12.77,Loam,29
2023/9/26,23.62,30.14,19.45,16.89,Clay,25.49
2023/9/27,32.89,32.72,8.4,17.18,Sandy,26.9
2023/9/28,21.02,58.1,3.28,9.02,Sandy,41.75
2023/9/29,34.91,52.17,16.64,19.59,Loam,39.24
2023/9/30,31.12,75.73,16.44,9.18,Clay,28.39
2023/10/1,16.94,31.67,13.2,15.85,Clay,34.94
2023/10/2,17.19,63.98,2.79,15.26,Loam,36.96
2023/10/3,18.99,47.48,19.62,19.3,Loam,31.02
2023/10/4,28.62,61.61,14.18,13.81,Loam,35.24
2023/10/5,25.88,73.82,2.07,10.91,Sandy,34.98
2023/10/6,16.92,84.64,18.31,14.44,Sandy,33.41
2023/10/7,24.05,34.96,11.33,14.56,Sandy,25.52
2023/10/8,22.95,44.72,3.92,15.69,Sandy,29.33
2023/10/9,17.77,65.42,4.9,19.48,Sandy,42.56
2023/10/10,21.32,61.79,0.98,18.07,Loam,26.95
2023/10/11,22.13,60.72,7.64,11.22,Loam,39.46
2023/10/12,22.14,60.35,10.03,8.44,Loam,40.02
2023/10/13,27.76,41.2,4.44,18.86,Loam,25.99
2023/10/14,20.86,44.69,16.68,3.82,Sandy,43.28
2023/10/15,25.85,75.54,4.15,12.71,Sandy,37.61
2023/10/16,29.92,54.87,1.23,13.62,Loam,28.18
2023/10/17,33.24,46.76,5.78,9.09,Clay,25.06
2023/10/18,24.8,73,1.7,12.89,Clay,40.11
2023/10/19,19.06,67.66,5.85,17.69,Loam,42.65
2023/10/20,33.44,57.45,18.37,7.58,Sandy,39.17
2023/10/21,29.37,55.03,15.5,8.34,Clay,44.41
2023/10/22,32.03,43.94,15.02,18.43,Clay,39.27
2023/10/23,24.18,30.02,17.12,9.02,Loam,26.36
2023/10/24,24.07,53.25,15.67,12.72,Sandy,38.84
2023/10/25,19.26,65.01,17.13,7.43,Clay,36.03
2023/10/26,17.53,59.14,2.8,4.24,Loam,26.28
2023/10/27,29.03,34.04,2.33,11.68,Clay,40.61
2023/10/28,23.91,78.7,12.81,7.76,Loam,38.94
2023/10/29,33.42,38.23,0.88,15.29,Loam,34.19
2023/10/30,26.88,30.67,15.83,18.85,Loam,41.27
2023/10/31,15.5,38.65,7.05,12.62,Clay,41.78
2023/11/1,17.3,61.55,5.69,10.61,Loam,39.28
2023/11/2,16.08,81.41,16.44,3.15,Sandy,34.89
2023/11/3,27.41,72.23,14.74,9.59,Loam,38.4
2023/11/4,25.18,87.76,17.64,19.5,Clay,36.05
2023/11/5,16.83,68.71,9.77,5.15,Loam,44.55
2023/11/6,26.35,87.84,18.69,5.14,Loam,35.65
2023/11/7,33.2,42.16,13.24,17.86,Loam,42.43
2023/11/8,27.87,50.5,11.26,14.97,Sandy,25.61
2023/11/9,18.4,41.3,13.41,15.64,Clay,39.69
2023/11/10,34.78,58.02,18.77,12.33,Sandy,27.65
2023/11/11,18.69,48.76,1.3,8.39,Loam,27.31
2023/11/12,27.64,66.41,1.54,7.51,Loam,43.93
2023/11/13,26.99,46.63,17.62,10.85,Loam,39.87
2023/11/14,26.2,57.93,6.29,15.23,Clay,27.43
2023/11/15,28.11,60.34,2.54,5.22,Loam,42.68
2023/11/16,28.03,42.99,9.37,14.81,Loam,31.72
2023/11/17,31.86,33.52,10.61,13.37,Sandy,32.78
2023/11/18,15.78,49.62,10.59,19.93,Loam,44.34
2023/11/19,20.29,52.93,17.94,12.4,Loam,34.37
2023/11/20,18.79,83.45,1.38,13.02,Loam,26.9
2023/11/21,26.08,33.65,14.58,8.53,Loam,38.01
2023/11/22,22.55,66.92,10.93,17.79,Loam,27.21
2023/11/23,23.52,53.78,11.01,14.06,Loam,40.17
2023/11/24,30.44,45.87,17.09,15.71,Loam,36.77
2023/11/25,30.51,56.38,1.56,12.98,Clay,36.62
2023/11/26,21.86,70.11,10.33,16.33,Loam,42.41
2023/11/27,29.87,62.27,11.73,8.18,Clay,40.93
2023/11/28,22.38,85.38,19.42,5.2,Sandy,29.11
2023/11/29,33.5,46.23,3.39,19.35,Loam,44.58
2023/11/30,15.33,70.02,4.83,10.35,Clay,41.88
2023/12/1,21.44,89.3,17.63,15.16,Clay,28.09
2023/12/2,31.18,46.35,8.11,5.47,Clay,34.35
2023/12/3,26.6,65.88,17.13,6.65,Loam,39.34
2023/12/4,33.66,77.73,6.22,7.21,Sandy,37.5
2023/12/5,16.7,59.83,19.55,3.96,Clay,31.27
2023/12/6,32.29,34.59,18.31,17.82,Clay,30.6
2023/12/7,32.58,36.16,9.41,4.08,Clay,39.67
2023/12/8,31.73,52.7,14.3,14.08,Loam,30.87
2023/12/9,31.97,72.46,5.21,8.45,Loam,27.45
2023/12/10,29,82.51,18.08,13.94,Sandy,42.29
2023/12/11,27.74,32.18,0.25,15.41,Loam,31.84
2023/12/12,19.75,82.53,3.15,6.95,Sandy,31.09
2023/12/13,25.98,87.62,6.99,9.19,Clay,37.99
2023/12/14,30.61,78.72,1.19,14.53,Sandy,44
2023/12/15,32.79,53.22,10.38,13.14,Clay,32.78
2023/12/16,30.58,32.94,16.01,16.67,Sandy,31.29
2023/12/17,28.13,41.74,9.36,9.92,Clay,36.3
2023/12/18,18.52,68.91,13.45,12.29,Sandy,36.11
2023/12/19,25.99,42.69,8.98,17.97,Clay,37.51
2023/12/20,29.32,75.03,12.55,8.2,Loam,34.41
2023/12/21,23.03,71.07,11.34,12.25,Sandy,35.11
2023/12/22,22.15,62.89,6.35,5.08,Sandy,27.78
2023/12/23,29.13,48.85,7.44,12.52,Clay,28.17
2023/12/24,32.27,49.24,4.21,13.37,Clay,35.48
2023/12/25,17.78,61.37,8.4,18.31,Clay,30.78
2023/12/26,26.54,54.75,17.39,6.85,Sandy,28.24
2023/12/27,32.17,49.17,9.81,13.41,Clay,27.35
2023/12/28,31.09,79.01,17.57,4.9,Clay,27.57
2023/12/29,33.63,57.72,5.67,10.18,Sandy,37.46
2023/12/30,33.76,35.14,16.16,18.23,Clay,29.51
2023/12/31,20.9,65.06,13.54,19.78,Sandy,41.18
2024/1/1,28.38,69.55,19.45,4.35,Clay,37.06
2024/1/2,21.46,84,8.42,14.98,Sandy,40.55
2024/1/3,17.98,47.33,1.82,6.58,Sandy,42.59
2024/1/4,29.06,45.15,9.47,14.53,Loam,33.47
2024/1/5,17.35,66.68,14.16,12.61,Clay,42.75
2024/1/6,29.03,33.85,2.85,14.42,Loam,35.6
2024/1/7,32.22,63.77,13.74,3.09,Clay,43.41
2024/1/8,19.94,61.96,12.86,4.59,Sandy,32.67
2024/1/9,33.6,74.18,2.93,8.15,Loam,36.75
2024/1/10,32.12,71.32,10.15,15.96,Sandy,32.73
2024/1/11,22.26,89.18,11.62,4.12,Loam,37.41
2024/1/12,23.91,36.65,4.48,7.1,Sandy,25.31
2024/1/13,23.23,30.88,12.62,3.93,Loam,43.3
2024/1/14,26.31,84.52,18.75,19.81,Clay,43.61
2024/1/15,21.43,71.41,0.8,8.44,Clay,27.59
2024/1/16,34.39,44.57,12.07,11.5,Loam,30.17
2024/1/17,17.87,49.14,17.23,17.16,Loam,37.64
2024/1/18,25.61,75.5,16,4.24,Clay,34.09
2024/1/19,18.68,42.57,15.47,10.56,Loam,31.44
2024/1/20,25.02,89.54,3.92,12.02,Sandy,39.3
2024/1/21,25,83.63,9.81,11.65,Sandy,30.49
2024/1/22,30.09,56.07,2.72,10.75,Clay,28.09
2024/1/23,27.49,62.51,16.99,13.56,Loam,42.72
2024/1/24,24.82,41.97,3.54,13.47,Sandy,27.49
2024/1/25,30.1,85.49,4.08,11.79,Clay,29.6
2024/1/26,28.18,38,3.19,6.43,Clay,41.55
2024/1/27,17.79,79.48,4.77,6.34,Loam,25.59
2024/1/28,34.86,60.96,8.32,8.99,Clay,44.94
2024/1/29,31.34,68.24,11.2,4.46,Clay,39.28
2024/1/30,18.41,54.86,2.22,16.72,Sandy,35.32
2024/1/31,22.65,36.94,18.74,8.33,Clay,42.89
2024/2/1,24.83,82.54,13.61,5.03,Clay,35.16
2024/2/2,18.77,89.84,13.83,8.2,Clay,40.88
2024/2/3,17.82,55.87,16,14.62,Loam,36.6
2024/2/4,23.92,34.13,9.17,12.15,Clay,35.24
2024/2/5,24.28,57.65,7,16.12,Clay,42.47
2024/2/6,26.94,42.17,19.31,16.49,Clay,28.02
2024/2/7,16.85,52.87,8.69,4.96,Sandy,25.52
2024/2/8,34.47,60.13,11.95,13.46,Sandy,38.86
2024/2/9,22.85,38.63,1.16,11.14,Sandy,39.92
2024/2/10,25.07,79.51,12.55,3.3,Loam,35.78
2024/2/11,33.39,32.42,7.28,6.56,Sandy,25.89
2024/2/12,28.34,72.96,14.57,6.93,Sandy,31.13
2024/2/13,32.71,75.23,13.55,7.58,Sandy,26.57
2024/2/14,19.43,50.63,12.72,9.11,Loam,42.7
2024/2/15,26.28,62.25,7.1,18.85,Loam,35.01
2024/2/16,18.34,58.07,0.78,9.15,Sandy,33.21
2024/2/17,26.51,34.93,0.16,15.39,Loam,25.18
2024/2/18,23.13,76.23,1.6,3.65,Clay,39.76
2024/2/19,34.85,60.01,19.98,4.07,Loam,31.82
2024/2/20,24.28,86.89,11.05,11.9,Loam,29.71
2024/2/21,27.77,47.45,17.86,3.42,Loam,32.95
2024/2/22,34.4,76.35,7.88,7.18,Sandy,38.8
2024/2/23,16.24,53.94,1.55,19.48,Loam,41.11
2024/2/24,18.27,47.34,5.68,3.59,Loam,37.42
2024/2/25,19.61,30.9,3.72,17.92,Sandy,35.1
2024/2/26,25.15,45.24,6.7,15.73,Sandy,33.77
2024/2/27,20.69,53.54,12.54,15.74,Loam,25.99
2024/2/28,27.16,36.5,16.71,15.86,Clay,43.86
2024/2/29,33.71,85.2,14.33,8.15,Sandy,27.82
2024/3/1,17.25,67.62,12.08,10.7,Clay,36.09
2024/3/2,15.86,69.17,4.46,11.9,Clay,40.19
2024/3/3,28.59,85.94,17.51,16.27,Loam,33.63
2024/3/4,22.6,61.42,7.25,14.2,Clay,38.68
2024/3/5,24.21,88.13,13.98,19.6,Clay,29.15
2024/3/6,16.58,33.46,10.74,13.28,Loam,41.57
2024/3/7,27.06,42.41,4.71,5.17,Sandy,36.14
2024/3/8,28.68,85.79,2.73,15.63,Sandy,31.96
2024/3/9,31.66,71.66,18.79,14.71,Loam,41.72
2024/3/10,28.08,30.21,19.91,13.09,Clay,31.33
2024/3/11,17.04,48.62,9.64,18.92,Sandy,26.06
2024/3/12,33.24,74.53,18.6,6.09,Clay,27.27
2024/3/13,16.84,86.67,11.72,19.14,Clay,41.4
2024/3/14,21.16,37.5,14.05,14.78,Sandy,42.56
2024/3/15,31.63,48.83,17.12,14.78,Loam,28.26
2024/3/16,26.61,56.6,2.5,16.57,Clay,41.2
2024/3/17,20.12,50.67,9.65,8.43,Sandy,41.9
2024/3/18,29.74,52.21,17.4,5.14,Sandy,33.19
2024/3/19,17.16,33.73,5.32,7.52,Loam,25.58
2024/3/20,15.04,66.56,19.07,16.38,Clay,26.77
2024/3/21,28.23,36.49,3.86,17.28,Sandy,44.02
2024/3/22,33.55,86.11,11.59,6.42,Sandy,44.62
2024/3/23,28.94,46.48,6.65,15.54,Clay,31.27
2024/3/24,30.76,84.89,9.93,3.06,Loam,43.5
2024/3/25,31.64,83.08,1.79,4.86,Loam,43.94
2024/3/26,24.77,38.45,18.64,15.6,Clay,33.33
2024/3/27,25.54,64.6,0.96,14.11,Loam,25.99
2024/3/28,18.78,78.75,3.14,14.97,Loam,31.25
2024/3/29,23.37,31.68,4.56,16.56,Clay,40.41
2024/3/30,24.99,37.21,13.63,12.05,Sandy,33.05
2024/3/31,31.24,80.33,3.96,16.6,Loam,29.7
2024/4/1,33.24,62.53,12.29,18.76,Clay,26.44
2024/4/2,18.98,72.92,13.29,8.63,Clay,36.09
2024/4/3,26.14,62.68,13.02,6.07,Loam,29.47
2024/4/4,19.61,63.52,5.54,10.89,Sandy,29.53
2024/4/5,23.3,30.97,10.03,7.07,Sandy,30.68
2024/4/6,21.11,61.41,10.61,13.59,Loam,25.82
2024/4/7,30.39,86.56,15.52,12.98,Clay,30.04
2024/4/8,22.16,88.03,14.68,10.16,Clay,42.13
2024/4/9,33.18,60.06,18.39,6.44,Clay,25.98
2024/4/10,19.28,87.16,15.28,5.07,Clay,28.31
2024/4/11,26.18,41.47,14.43,15.63,Clay,25.15
2024/4/12,22.89,89.51,11.19,17.27,Sandy,41.76
2024/4/13,19.92,44.57,17.12,16.72,Sandy,31.41
2024/4/14,20.66,68.26,13.21,7.24,Clay,38.83
2024/4/15,26.61,74.75,3.03,13.49,Loam,44.21
2024/4/16,31.16,44.46,18.27,17.31,Clay,39.98
2024/4/17,32.6,66.21,2.97,14.53,Clay,25.64
2024/4/18,30.08,48.5,14.68,13.17,Sandy,37.41
2024/4/19,33.68,43.23,5.75,15.35,Sandy,42.84
2024/4/20,25.71,83.64,14.92,10.22,Sandy,32.85
2024/4/21,32.56,39.71,14.24,6.82,Sandy,42.34
2024/4/22,30.42,59.8,9.51,10.42,Loam,37.56
2024/4/23,26.12,38.5,12.08,16.16,Clay,30.01
2024/4/24,18.92,72.89,6.26,16.81,Loam,33.47
2024/4/25,24.06,66.39,17.85,14.83,Sandy,34.4
2024/4/26,23.06,66.96,4.63,5.13,Clay,33.85
2024/4/27,25.21,84.34,17.35,17.15,Sandy,27.18
2024/4/28,26,88.89,8.21,17.24,Loam,42.09
2024/4/29,24.87,81.66,19.32,13.36,Sandy,42.31
2024/4/30,17.32,80.26,6.25,16.04,Loam,35.1
2024/5/1,26.56,44.63,15.74,16,Clay,36.94
2024/5/2,26.62,59.83,18.13,4.1,Loam,35.7
2024/5/3,17.25,72.01,18.31,9.83,Clay,37.03
2024/5/4,32.64,64.59,1.47,4.18,Sandy,26.9
2024/5/5,29.68,68.19,7.75,19.65,Sandy,37.05
2024/5/6,19,76.69,6.03,18.42,Loam,26.92
2024/5/7,27.86,76.08,11.05,8.29,Loam,41.53
2024/5/8,23.57,56.34,5.69,18.8,Sandy,42.38
2024/5/9,32.4,89.61,9.1,15.61,Loam,38.36
2024/5/10,24.42,64.21,17.55,6.08,Clay,25.04
2024/5/11,24.37,63.88,15.84,4.22,Loam,41.48
2024/5/12,19.62,36.08,16.53,10.74,Clay,28.37
2024/5/13,18.38,70.02,10.6,7.47,Sandy,30.48
2024/5/14,21.63,44.41,16.82,15.76,Clay,36
2024/5/15,30.39,62.8,7.91,19.36,Sandy,43.54
2024/5/16,21.46,72.77,14.62,11.37,Loam,38.77
2024/5/17,31.22,74.7,15.42,10.45,Sandy,36.84
2024/5/18,31.22,68.71,5.99,9.52,Sandy,42.04
2024/5/19,32.86,70.42,0.23,11.61,Sandy,35.79
2024/5/20,26.61,77.58,12.98,17.35,Loam,29.59
2024/5/21,31.08,79.94,18.23,14.01,Clay,29.43
2024/5/22,27.3,36.28,5.3,17.62,Clay,44.53
2024/5/23,32.67,72.44,19.29,16.99,Loam,33.91
2024/5/24,33.18,77.82,17.98,14.52,Sandy,40.27
2024/5/25,32.83,37.13,7.32,3.02,Sandy,44.37
2024/5/26,31.16,68.41,10.51,13.2,Clay,25.76
2024/5/27,31.6,55.81,19.7,20,Clay,43.44
2024/5/28,33.86,63.13,17.91,10.41,Loam,25.77
2024/5/29,23.11,47.21,0.41,12.56,Sandy,37.14
2024/5/30,20.55,31.8,9.76,18.96,Loam,39.65
2024/5/31,32.99,48.77,0.41,5.13,Sandy,41.32
2024/6/1,22.85,40.06,16.39,17.57,Sandy,41.16
2024/6/2,21.96,83.18,0.44,19.41,Sandy,44.21
2024/6/3,30.1,82.77,16.93,13.3,Loam,26.06
2024/6/4,27.69,70.73,10.8,17.33,Sandy,40.47
2024/6/5,24.58,70.88,0.19,11.46,Clay,42.01
2024/6/6,24.92,60.92,5.27,17.92,Sandy,40.19
2024/6/7,28.29,49.51,0.68,4.07,Sandy,34.96
2024/6/8,15.31,43.67,13.16,13.56,Loam,30.42
2024/6/9,30.1,55.44,1.08,16.28,Sandy,29.58
2024/6/10,33.54,42.11,8.47,10.42,Clay,39.5
2024/6/11,33.54,88.03,7.99,10.56,Sandy,42.72
2024/6/12,21.92,86.46,9.48,17.49,Loam,29.74
2024/6/13,33.24,36.41,13.82,6.27,Loam,29.01
2024/6/14,32.22,56.06,11.06,8.38,Clay,32.66
2024/6/15,32.67,45.98,1.41,6.46,Sandy,33.4
2024/6/16,31.43,44.73,18.74,5.49,Sandy,27.03
2024/6/17,28.5,83.63,14.7,5.59,Sandy,36.4
2024/6/18,23.43,40.87,2.88,16.19,Sandy,35.93
2024/6/19,16.57,88.46,14.98,15.69,Sandy,40.55
2024/6/20,18.45,62.19,16.83,19.95,Clay,35.14
2024/6/21,33.32,83.73,14.48,4.85,Clay,33.78
2024/6/22,17.36,77.3,0.36,15.9,Clay,27.1
2024/6/23,27.55,71.5,5.67,14.63,Clay,31.6
